Model,Variable,StdBetaCoefficient,StdError,tValue,pValue,Significance,TSCorrelation,DirectionMatch,RSquared,AdjRSquared,FStatistic,F_pValue
TestModel,SLOPE,-0.8112109049440903,0.38815251203860446,-2.089928262176002,0.04060294193257545,*,-0.28205644578558814,TRUE,0.6837659244645514,0.6491778224528617,19.768818891347667,7.974497152332503e-14
TestModel,Solar,-0.12091001563278952,0.06052623731920252,-1.997646326420983,0.05000927389532978,.,0.20305213457716342,FALSE,0.6837659244645514,0.6491778224528617,19.768818891347667,7.974497152332503e-14
TestModel,h2oLakesPe,-7.554177070140059,3.8738372919758226,-1.9500501700955815,0.05555328623248001,.,-0.15386186555194964,TRUE,0.6837659244645514,0.6491778224528617,19.768818891347667,7.974497152332503e-14
TestModel,h2oHiCascP,-0.4403902803307815,0.05132890779472954,-8.579771112449052,3.0772807113725888e-12,***,-0.7781816949824829,TRUE,0.6837659244645514,0.6491778224528617,19.768818891347667,7.974497152332503e-14
TestModel,h2oWetland,7.5897082045277005,2.862623393798535,2.6513121568732094,0.01009478662679484,*,0.23553679911380548,TRUE,0.6837659244645514,0.6491778224528617,19.768818891347667,7.974497152332503e-14
TestModel,Shrub21,0.12716789732592285,0.0614627832802256,2.0690227571720876,0.04258767002651682,*,0.01767321448277069,TRUE,0.6837659244645514,0.6491778224528617,19.768818891347667,7.974497152332503e-14
TestModel,BurnRCA,-0.1270772275742182,0.0766524815415631,-1.657835793682862,0.10224478368690021,,-0.08320302557454584,TRUE,0.6837659244645514,0.6491778224528617,19.768818891347667,7.974497152332503e-14
