Model,Variable,StdBetaCoefficient,StdError,tValue,pValue,Significance,TSCorrelation,DirectionMatch,RSquared,AdjRSquared,FStatistic,F_pValue
VIF10_Corr0.8,SLOPE,-1.5408276262063718,0.5855089678048596,-2.631603802727585,0.010602881854123912,*,-0.28205644578558814,TRUE,0.2992284871186069,0.23454188592955527,4.625818664426164,5.695217693169392e-4
VIF10_Corr0.8,h2oLakesPe,-11.692625622241222,4.863258801357078,-2.4042778926300263,0.019063573974551832,*,-0.15386186555194964,TRUE,0.2992284871186069,0.23454188592955527,4.625818664426164,5.695217693169392e-4
VIF10_Corr0.8,WetlandBuf,-0.16444286430624155,0.11132610442328428,-1.4771276257093902,0.14447038359460412,,0.140769789496879,FALSE,0.2992284871186069,0.23454188592955527,4.625818664426164,5.695217693169392e-4
VIF10_Corr0.8,HiCascBuf,-0.40689805855952743,0.1428218131523536,-2.848990987990563,0.005867560218763022,**,-0.4794946192899239,TRUE,0.2992284871186069,0.23454188592955527,4.625818664426164,5.695217693169392e-4
VIF10_Corr0.8,RoadsBuf,-0.007675251684449595,0.007606550706111763,-1.00903181757306,0.31670090224000563,,-0.009203320674332972,TRUE,0.2992284871186069,0.23454188592955527,4.625818664426164,5.695217693169392e-4
VIF10_Corr0.8,AbsAzimuth,-5.312300633388691e-4,3.5632627897205066e-4,-1.4908528915447672,0.14083730797606886,,-0.22773646346616594,TRUE,0.2992284871186069,0.23454188592955527,4.625818664426164,5.695217693169392e-4
