year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,182,55489.25,0,196.54,0,22.11,16.43,1867.93
2021,183,55444.17,0,379.2,0,28.4,16.35,1640.94
2021,184,55394.85,0,457.28,0,29.42,13.69,1259.92
2021,185,55341.31,0,451.08,0,29.09,13.69,1272.06
2021,186,55283.6,0,469.41,0,29.51,12.77,1171.15
2021,187,55221.77,0,506.95,0,31.71,11.42,1013.54
2021,188,55155.87,0,300.87,0,23.72,14.42,1612.16
2021,189,55085.94,0,396.61,0,25.4,12.42,1267.02
2021,190,55012.05,0,503.77,0,31.07,10.91,969.23
2021,191,54934.24,0,444.54,0,30.13,13.89,1272.55
2021,192,54852.58,0,475.5,0,29.69,11.34,1042.97
2021,193,54767.13,0,453.93,0,29.42,12.3,1142.52
2021,194,54677.95,0,443.24,0,28.54,11.86,1130.97
2021,195,54585.1,0,420.74,0,27.55,11.97,1177.47
2021,196,54488.64,0,377.59,0,26.11,12.59,1299.73
2021,197,54388.66,0,367.58,0,25.04,12.12,1283
2021,198,54285.21,0,421.65,0,27.49,11.86,1171.9
2021,199,54178.36,0,463.74,0,29.84,11.35,1065.03
2021,200,54068.2,0,444.12,0,30.31,12.91,1204.71
2021,201,53954.77,0,345.47,0,26,13.99,1480.72
2021,202,53838.17,0,320.88,0,23.18,12.48,1400.05
2021,203,53718.46,0,446.25,0,26.78,10.05,1021.81
2021,204,53595.71,0,472.67,0,29.29,10.38,992.15
2021,205,53470,0,479.54,0,32.01,12.14,1027.18
2021,206,53341.41,0,448.49,0,31.61,13.95,1179.13
2021,207,53210,0,454.5,0,30.83,12.99,1106.45
2021,208,53075.85,0,430.74,0,31.08,14.73,1278.43
2021,209,52939.04,0,479.2,0,33.58,13.66,1100.53
2021,210,52799.63,0,480.5,0,35.54,14.82,1171.63
2021,211,52657.7,0,371.51,0,30.72,17.06,1571.43
2021,212,52513.33,0,232.79,0,27.67,19.42,2232.7
2021,213,52366.58,0,388.39,0,31.66,16.91,1516.7
2021,214,52217.53,0,460.97,0,33.37,14.12,1107.15
2021,215,52066.24,0,396.75,0,31.51,16.26,1415.55
2021,216,51912.79,0,464.78,0,33.81,13.95,1089.86
2021,217,51757.25,0,322.61,0,26.97,15.55,1514.76
2021,218,51599.67,0,272.92,0,26.48,16.89,1756.61
2021,219,51440.14,0.91,368.04,0,28.3,14.83,1319.78
2021,220,51278.72,0,370.44,0,25.06,11.94,1118.9
2021,221,51115.47,0,454.42,0,28.66,10.52,877.38
2021,222,50950.45,0,463.22,0,32.45,12.9,983.72
2021,223,50783.73,0,469.53,0,38.14,16.45,1179.74
2021,224,50615.37,0,448.28,0,38.91,18.51,1389.49
2021,225,50445.43,0,391.27,0,34.39,18.45,1562.63
2021,226,50273.97,0,379.72,0,33.29,18.02,1561.52
2021,227,50101.05,0,407.65,0,34.26,17.14,1409.78
2021,228,49926.73,0,382.33,0,29.82,14.77,1278.27
2021,229,49751.05,0,201.77,0,20.02,13.12,1509.19
2021,230,49574.08,0,381.66,0,25.72,11.43,1038.28
2021,231,49395.87,0,368.31,0,25.95,12.23,1071.06
2021,232,49216.46,1.68,224.16,0,22.28,14.44,1588.22
2021,233,49035.92,0.82,232.02,0,21.53,13.56,1500.14
2021,234,48854.29,0.46,176.42,0,18.34,12.58,1456.63
2021,235,48671.61,0,380.22,0,21.82,8.55,725.06
2021,236,48487.95,0,490.3,0,29.38,7.42,389.47
2021,237,48303.33,0,433.04,0,25.86,9.44,484.53
2021,238,48117.81,1.6,358.04,0,24.38,12.03,697.64
2021,239,47931.43,0,285.01,0,22.19,12.9,961.95
2021,240,47744.24,0,490.33,0,30.83,8.07,390.56
2021,241,47556.27,0,462.86,0,29.78,10.12,452.68
2021,242,47367.57,0,326.77,0,20.84,9.65,715
2021,243,47178.17,0,303.85,0,20.44,10.19,793.29
