year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,182,55489.25,0,214.99,0,23.09,16.76,1907.88
2021,183,55444.17,0,384.14,0,28.95,16.79,1489.26
2021,184,55394.85,0,454.4,0,29.94,14.54,1156.46
2021,185,55341.31,0,460.8,0,29.89,14.08,1113.72
2021,186,55283.6,0,470.68,0,30.15,13.52,1057.23
2021,187,55221.77,0,498.12,0,31.89,12.74,952.58
2021,188,55155.87,0,337.7,0,25.3,14.74,1427.15
2021,189,55085.94,0,398.75,0,25.8,12.84,1156.54
2021,190,55012.05,0,486.91,0,31.35,12.85,964.7
2021,191,54934.24,0,444.41,0,30.69,14.71,1165.64
2021,192,54852.58,0,480.15,0,30.17,11.8,918.51
2021,193,54767.13,0,455.63,0,30.03,13.06,1037.62
2021,194,54677.95,0,447.41,0,29.3,12.58,1025.63
2021,195,54585.1,0,421.53,0,28.31,12.85,1093.64
2021,196,54488.64,0,391.6,0,26.89,12.87,1157.33
2021,197,54388.66,0,372.61,0,25.62,12.61,1180.52
2021,198,54285.21,0,406.56,0,27.83,13.14,1147.34
2021,199,54178.36,0,459.57,0,30.18,12.26,985.7
2021,200,54068.2,0,441.66,0,30.89,13.91,1122.68
2021,201,53954.77,0,365.16,0,27.3,14.55,1342.13
2021,202,53838.17,0,344.6,0,24.01,12.48,1236.12
2021,203,53718.46,0,444.63,0,27.14,10.7,937.3
2021,204,53595.71,0,463.34,0,29.55,11.57,946.05
2021,205,53470,0,470.16,0,32.33,13.59,964.16
2021,206,53341.41,0,448.5,0,32.24,14.86,1080.48
2021,207,53210,0,457.67,0,31.61,13.82,1001.99
2021,208,53075.85,0,424.59,0,31.29,15.6,1192.78
2021,209,52939.04,0,473.05,0,33.98,14.96,1034.51
2021,210,52799.63,0,477.97,0,36.19,16.13,1089.38
2021,211,52657.7,0,378.33,0,31.95,18.17,1460.43
2021,212,52513.33,0,235.39,0,28.8,20.53,2203.89
2021,213,52366.58,0,408.75,0,32.04,16.64,1261.1
2021,214,52217.53,0,462.94,0,33.42,14.56,962.86
2021,215,52066.24,0,409.69,0,32.28,16.66,1230.75
2021,216,51912.79,0,468.1,0,34.47,14.78,963.92
2021,217,51757.25,0,348.97,0,28.77,16.35,1352.08
2021,218,51599.67,0,315.68,0,27.41,16.38,1433.07
2021,219,51440.14,0,391.27,0,28.47,14.16,1072.08
2021,220,51278.72,0,392.74,0,25.62,11.58,927.49
2021,221,51115.47,0,447.52,0,28.76,11.33,801.8
2021,222,50950.45,0,467.86,0,33.07,13.42,850.52
2021,223,50783.73,0,468.26,0,38.63,17.48,1056.43
2021,224,50615.37,0,452.1,0,39.16,18.96,1198.41
2021,225,50445.43,0,410.19,0,35.34,18.53,1309.58
2021,226,50273.97,0,389.86,0,33.6,18.04,1341.47
2021,227,50101.05,0,424.67,0,34.5,16.63,1142.28
2021,228,49926.73,0,403.56,0,30.73,14.59,1064.43
2021,229,49751.05,0,246.16,0,22.12,13.52,1398.03
2021,230,49574.08,0,386.23,0,26.49,11.89,944.41
2021,231,49395.87,0,370.14,0,26.9,13,1000.7
2021,232,49216.46,2.14,185.8,0,23.39,14.48,1599.49
2021,233,49035.92,0.74,230.86,0,22.07,14.06,1461.65
2021,234,48854.29,0.49,182.67,0,19.59,13.46,1542.84
2021,235,48671.61,0,371.25,0,22.51,9.53,676.69
2021,236,48487.95,0,483.94,0,29.86,8.44,401.18
2021,237,48303.33,0,427.13,0,26.61,10.45,463.62
2021,238,48117.81,0.92,340.3,0,24.7,13.06,628.5
2021,239,47931.43,0,267.08,0,22.84,14.1,918.05
2021,240,47744.24,0,479.45,0,30.98,9.35,428.47
2021,241,47556.27,0,459.11,0,30.53,10.9,478.82
2021,242,47367.57,0,357.15,0,22.84,10.19,531.27
2021,243,47178.17,0,300.3,0,20.91,10.72,689.07
