year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,182,55462.92,0,194.32,0,20.62,15.37,1745.12
2021,183,55417.96,0,386.48,0,26.93,15.21,1648.24
2021,184,55368.75,0,459.59,0,28.36,13.17,1343.9
2021,185,55315.34,0,455.77,0,28.08,13.08,1343.13
2021,186,55257.78,0,474.22,0,28.63,12.25,1248.43
2021,187,55196.1,0,512.38,0,31.15,11,1096.25
2021,188,55130.35,0,321.29,0,22.8,13.28,1524.78
2021,189,55060.6,0,404.34,0,24.39,11.62,1297.12
2021,190,54986.88,0,509.39,0,30.2,10.22,1032.6
2021,191,54909.27,0,443.05,0,28.97,13.41,1358.29
2021,192,54827.8,0,475.97,0,28.61,10.91,1120.53
2021,193,54742.56,0,449.47,0,28.09,11.91,1232.19
2021,194,54653.59,0,445.84,0,27.66,11.45,1202.93
2021,195,54560.96,0,419.48,0,26.48,11.55,1249.93
2021,196,54464.73,0,379.75,0,24.79,11.73,1323.59
2021,197,54364.99,0,378.61,0,23.76,10.93,1264.48
2021,198,54261.78,0,428.31,0,26.2,10.84,1187.99
2021,199,54155.19,0,463.44,0,28.66,10.85,1136.68
2021,200,54045.28,0,436.85,0,28.67,12.39,1289.91
2021,201,53932.12,0,354,0,24.64,12.79,1457.45
2021,202,53815.79,0,317.31,0,21.46,11.4,1347.75
2021,203,53696.35,0,446.96,0,25.39,9.29,1063.02
2021,204,53573.89,0,473.42,0,28.09,9.83,1054.35
2021,205,53448.48,0,478.03,0,30.78,11.66,1129.49
2021,206,53320.18,0,442.86,0,30.24,13.49,1296.89
2021,207,53189.07,0,449.31,0,29.55,12.61,1222.33
2021,208,53055.23,0,421.76,0,29.49,14.19,1396.05
2021,209,52918.72,0,475.72,0,32.33,13.28,1224.85
2021,210,52779.63,0,475.23,0,34.18,14.52,1316.95
2021,211,52638.03,0,380.4,0,30.59,16.84,1688.29
2021,212,52493.98,0,238.17,0,27.16,19.03,2201.03
2021,213,52347.56,0,384.2,0,30.84,16.68,1666.06
2021,214,52198.84,0,464.44,0,33.44,14.26,1249.33
2021,215,52047.89,0,383.18,0,30.28,16.17,1584.98
2021,216,51894.78,0,458.58,0,32.65,13.86,1235.95
2021,217,51739.58,0,290.1,0,24.79,15.07,1663.65
2021,218,51582.35,0,262.33,0,24.7,15.92,1799.51
2021,219,51423.17,1.6,368.16,0,26.65,13.78,1361.08
2021,220,51262.1,0,359.73,0,22.79,10.79,1161.37
2021,221,51099.2,0,463.61,0,27.48,9.49,913.43
2021,222,50934.54,0,458.2,0,31,12.65,1107.53
2021,223,50768.18,0,466.09,0,36.87,16.27,1339.6
2021,224,50600.19,0,441.36,0,37.59,18.44,1586.99
2021,225,50430.61,0,387.81,0,33.63,18.42,1737.34
2021,226,50259.52,0,378.47,0,32.38,17.75,1699.25
2021,227,50086.97,0,401.72,0,32.87,16.83,1556.01
2021,228,49913.01,0.95,394.65,0,28.4,13.43,1281.31
2021,229,49737.71,0,195,0,17.73,11.52,1357.81
2021,230,49561.11,0,385.9,0,24.33,10.54,1076.98
2021,231,49383.27,0,369.68,0,24.36,11.27,1115.12
2021,232,49204.25,1.99,214.4,0,20.32,13.29,1525.5
2021,233,49024.08,1.27,227.8,0,19.59,12.25,1424.92
2021,234,48842.83,0.64,187.09,0,16.5,10.78,1293.19
2021,235,48660.53,0,387.68,0,20.47,7.52,782.75
2021,236,48477.25,0,486,0,27.58,7.2,527.31
2021,237,48293.01,0,428.15,0,24.5,9.13,636.13
2021,238,48107.88,2.08,254.33,0,22.44,11.23,1043.63
2021,239,47921.88,0,298.75,0,20.68,11.38,991.89
2021,240,47735.08,0,491.43,0,29.26,7.64,452.99
2021,241,47547.49,0,457.92,0,28.28,10.05,587.62
2021,242,47359.18,0,314.14,0,18.94,8.85,834.2
2021,243,47170.17,0,313.62,0,19.02,8.98,843.5
