year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,182,55489.25,0,193.71,0,20.98,15.68,1779.94
2021,183,55444.17,0,383.43,0,27.29,15.62,1631.5
2021,184,55394.85,0,457.12,0,28.62,13.51,1314.07
2021,185,55341.31,0,455.29,0,28.31,13.29,1300.84
2021,186,55283.6,0,472.43,0,28.81,12.5,1212.03
2021,187,55221.77,0,508.08,0,31.16,11.42,1074.4
2021,188,55155.87,0,317.97,0,23.07,13.59,1553.54
2021,189,55085.94,0,401.09,0,24.57,11.9,1275.69
2021,190,55012.05,0,504.74,0,30.34,10.76,1021.75
2021,191,54934.24,0,442.86,0,29.25,13.68,1329.94
2021,192,54852.58,0,475.53,0,28.82,11.1,1090.22
2021,193,54767.13,0,449.69,0,28.39,12.15,1203.71
2021,194,54677.95,0,444.68,0,27.85,11.66,1176.44
2021,195,54585.1,0,419.85,0,26.75,11.75,1222.72
2021,196,54488.64,0,379.01,0,25.13,12.04,1310.51
2021,197,54388.66,0,373.96,0,24.06,11.36,1267.82
2021,198,54285.21,0,422.31,0,26.48,11.38,1195.38
2021,199,54178.36,0,463.3,0,28.97,11.13,1112.57
2021,200,54068.2,0,439.68,0,29.17,12.66,1259.8
2021,201,53954.77,0,352.88,0,25.15,13.28,1462.19
2021,202,53838.17,0,322.96,0,21.97,11.62,1366.75
2021,203,53718.46,0,444.78,0,25.77,9.72,1056.84
2021,204,53595.71,0,470.14,0,28.29,10.23,1043.48
2021,205,53470,0,476.8,0,31.06,12.04,1099.33
2021,206,53341.41,0,444.93,0,30.63,13.75,1250.79
2021,207,53210,0,452.11,0,29.97,12.84,1175.2
2021,208,53075.85,0,424.77,0,29.82,14.37,1343.2
2021,209,52939.04,0,476.8,0,32.66,13.55,1178.43
2021,210,52799.63,0,477.78,0,34.61,14.74,1258.59
2021,211,52657.7,0,378.43,0,30.61,16.99,1642.16
2021,212,52513.33,0,232.19,0,27.2,19.27,2233.09
2021,213,52366.58,0,388.09,0,30.9,16.61,1587.18
2021,214,52217.53,0,463.45,0,33.22,14.22,1189.62
2021,215,52066.24,0,389.26,0,30.56,16.16,1510.44
2021,216,51912.79,0,462.21,0,33.05,13.95,1177.06
2021,217,51757.25,0,308.58,0,25.75,15.28,1599.04
2021,218,51599.67,0,270.34,0,25.17,16.07,1754.53
2021,219,51440.14,1.01,370.85,0,26.94,13.89,1323.12
2021,220,51278.72,0,362.94,0,23.38,11.14,1145.39
2021,221,51115.47,0,458.43,0,27.76,10,911.94
2021,222,50950.45,0,458.69,0,31.36,12.84,1072.68
2021,223,50783.73,0,467.14,0,37.22,16.37,1286.19
2021,224,50615.37,0,444.21,0,37.93,18.46,1514.65
2021,225,50445.43,0,391.39,0,33.9,18.42,1667.92
2021,226,50273.97,0,379.44,0,32.53,17.78,1643.06
2021,227,50101.05,0,406.11,0,33.25,16.82,1488.21
2021,228,49926.73,0,394.88,0,28.85,13.71,1254.14
2021,229,49751.05,0,201.68,0,18.7,12.14,1414.93
2021,230,49574.08,0,384.34,0,24.76,10.87,1065.51
2021,231,49395.87,0,369.97,0,24.99,11.69,1107.42
2021,232,49216.46,1.31,219.68,0,20.95,13.62,1558.8
2021,233,49035.92,0.76,227.46,0,20.21,12.75,1472.91
2021,234,48854.29,0.48,188.03,0,17.16,11.31,1339.25
2021,235,48671.61,0,382.61,0,20.88,7.99,767.43
2021,236,48487.95,0,486.92,0,28.25,7.47,468.96
2021,237,48303.33,0,426.43,0,24.85,9.4,584.39
2021,238,48117.81,1.48,341.43,0,22.97,11.76,827.65
2021,239,47931.43,0,292.24,0,21.15,11.97,984.31
2021,240,47744.24,0,489.31,0,29.72,8.02,416.53
2021,241,47556.27,0,459.69,0,28.79,10.13,528.99
2021,242,47367.57,0,319.72,0,19.68,9.22,791.26
2021,243,47178.17,0,311.7,0,19.41,9.29,814.16
