year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,182,55280.45,0,370.69,0,24.14,12.72,1226.34
2021,183,55236.25,0,450.8,0,27.03,11.89,1022.2
2021,184,55187.87,0,492.51,0,29.11,10.98,894.07
2021,185,55135.37,0,471.32,0,27.91,11.23,945.92
2021,186,55078.78,0,490.39,0,29.12,10.58,875.13
2021,187,55018.14,0,514.93,0,32.23,10.47,819.51
2021,188,54953.5,0,395.78,0,24.45,11.14,1053.81
2021,189,54884.92,0,442.4,0,25.04,9.32,850.74
2021,190,54812.44,0,524.49,0,31.18,8.06,645.85
2021,191,54736.12,0,465.18,0,29.15,11.1,867.03
2021,192,54656.01,0,484.48,0,29.7,9.91,761.21
2021,193,54572.18,0,450.67,0,27.97,10.56,853.51
2021,194,54484.69,0,471.38,0,29.55,10.3,801.66
2021,195,54393.59,0,416.97,0,27.24,11.17,945.7
2021,196,54298.95,0,390.34,0,24.55,9.92,927.47
2021,197,54200.84,0,387.38,0,22.79,8.51,860.98
2021,198,54099.33,0,438.25,0,25.64,8.51,779.58
2021,199,53994.48,0,469.71,0,28.61,9.03,749.83
2021,200,53886.36,0,421.15,0,26.99,10.56,910.11
2021,201,53775.03,0,401,0,24.36,9.26,880.31
2021,202,53660.58,0,331.77,0,20.02,8.36,948.28
2021,203,53543.07,0,436,0,24.12,7.22,732.07
2021,204,53422.58,0,479.8,0,27.69,7.32,668.66
2021,205,53299.17,0,482.11,0,30.85,9.85,710.27
2021,206,53172.92,0,450.76,0,29.8,11.25,789.8
2021,207,53043.89,0,450.9,0,29.8,11.26,791.63
2021,208,52912.17,0,338.63,0,25.46,13.02,1133.27
2021,209,52777.82,0,446.57,0,30.51,12.31,853.52
2021,210,52640.92,0,460.36,0,33.2,13.63,887.18
2021,211,52501.53,0,411.76,0,32.09,15.63,1038.51
2021,212,52359.73,0,282.9,0,28.45,17.9,1540.43
2021,213,52215.58,0,402.06,0,31.87,15.93,1023.28
2021,214,52069.17,0,461.07,0,33.85,14.11,753.5
2021,215,51920.55,0,401.54,0,30.92,15.06,951.13
2021,216,51769.79,0,449.64,0,32.28,13.38,754.85
2021,217,51616.97,0,270.15,0,23.12,13.53,1181.5
2021,218,51462.15,0,286.29,0,22.96,12.86,1046.69
2021,219,51305.39,0,379.37,0,26.08,12.06,769.62
2021,220,51146.76,0,317.44,0,19.23,8.35,755.27
2021,221,50986.33,0,488.37,0,27.63,6.75,403.82
2021,222,50824.15,0,476.72,0,30.78,10.48,514.14
2021,223,50660.29,0,472.61,0,35.96,15.05,663.65
2021,224,50494.8,0,434.51,0,35.12,17.03,848.9
2021,225,50327.76,0,411.48,0,34.28,17.58,947.68
2021,226,50159.21,0,403.44,0,32.59,16.43,917.73
2021,227,49989.21,0,395.09,0,31.59,15.87,917.21
2021,228,49817.83,0,404.39,0,28.34,12.45,710.8
2021,229,49645.1,0,152.48,0,13.68,8.61,1113.32
2021,230,49471.1,0,404.12,0,22.91,7.79,497.06
2021,231,49295.86,0,381.87,0,23.06,9.16,473.56
2021,232,49119.45,0,231.53,0,18.02,10.19,875.27
2021,233,48941.9,0,251.26,0,17.39,9.04,723.09
2021,234,48763.28,0,294.59,0,16.88,7.17,562.05
2021,235,48583.63,0,432.62,0,20.16,4.03,289.89
2021,236,48402.99,0,457.9,0,24.16,5.73,328.98
2021,237,48221.4,0,428.25,0,23.1,6.95,360.07
2021,238,48038.93,0,364.13,0,20.87,8.27,396.48
2021,239,47855.6,0,352.55,0,20.13,8.18,393.75
2021,240,47671.46,0,472.78,0,26.8,5.98,335.12
2021,241,47486.55,0,445.01,0,27.28,9.01,418.03
2021,242,47300.92,0,311.62,0,18.19,7.77,382.23
2021,243,47114.59,0,360.73,0,18.26,5.69,327.95
