year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,182,55410.47,0,246.53,0,21.36,14.63,1664.7
2021,183,55365.72,0,408.61,0,26.86,14.45,1454.31
2021,184,55316.75,0,464.61,0,28.41,13.14,1249.57
2021,185,55263.61,0,457.67,0,28.1,13.17,1264.04
2021,186,55206.32,0,474.25,0,28.68,12.5,1185.97
2021,187,55144.94,0,505.88,0,31.02,11.79,1080.15
2021,188,55079.52,0,360.65,0,23.51,12.7,1378.88
2021,189,55010.1,0,409.57,0,24.36,11.53,1209.8
2021,190,54936.74,0,504.78,0,30.15,10.84,996.11
2021,191,54859.5,0,443.17,0,28.96,13.64,1284.52
2021,192,54778.42,0,475.38,0,28.54,11.17,1058.28
2021,193,54693.58,0,448.04,0,28,12.21,1173.04
2021,194,54605.04,0,451.57,0,27.92,11.61,1125.76
2021,195,54512.85,0,423.76,0,26.61,11.68,1176.35
2021,196,54417.09,0,396.8,0,24.86,11.25,1190.54
2021,197,54317.81,0,394.5,0,23.58,10.26,1127.66
2021,198,54215.09,0,430.1,0,25.93,10.7,1102.74
2021,199,54109,0,465.11,0,28.43,10.77,1051
2021,200,53999.6,0,433.74,0,28.32,12.44,1216.29
2021,201,53886.98,0,380.8,0,24.76,11.91,1270.23
2021,202,53771.18,0,336.78,0,21.45,10.69,1249.54
2021,203,53652.31,0,425.21,0,24.4,9.63,1047.57
2021,204,53530.41,0,467.86,0,27.78,10.01,1000.8
2021,205,53405.57,0,463.83,0,30.57,12.55,1126.74
2021,206,53277.86,0,439.47,0,30.13,13.68,1219.38
2021,207,53147.35,0,445.09,0,29.57,12.91,1157.69
2021,208,53014.12,0,409.52,0,28.94,14.35,1334.63
2021,209,52878.24,0,458.68,0,31.9,14.14,1217.8
2021,210,52739.77,0,455.19,0,33.7,15.65,1336.19
2021,211,52598.81,0,375.31,0,31.4,17.92,1663.25
2021,212,52455.4,0,248.33,0,28.02,19.54,2211.58
2021,213,52309.64,0,396.73,0,31.12,16.56,1483.39
2021,214,52161.58,0,459.04,0,33.51,14.94,1163.23
2021,215,52011.3,0,385.45,0,30.48,16.45,1458.89
2021,216,51858.87,0,451.37,0,32.58,14.52,1157.42
2021,217,51704.35,0,303.9,0,25.14,15.05,1507.15
2021,218,51547.82,0,293.76,0,24.52,14.85,1493.43
2021,219,51389.33,0.81,393.93,0,26.92,13.04,1113.02
2021,220,51228.96,0,373.41,0,22.25,9.83,963.22
2021,221,51066.77,0,462.3,0,27.33,9.49,789.26
2021,222,50902.83,0,453.44,0,31.01,13.12,987.84
2021,223,50737.19,0,452.11,0,36.64,17.47,1260.33
2021,224,50569.91,0,417.56,0,36.65,19.63,1536.13
2021,225,50401.07,0,382.31,0,33.68,19.04,1601.38
2021,226,50230.71,0,383.23,0,32.55,17.95,1507.05
2021,227,50058.89,0,397.79,0,32.57,17.11,1398.62
2021,228,49885.67,1.46,407.96,0,28.51,13.04,1078.01
2021,229,49711.11,0,222.8,0,17.49,10.43,1262.95
2021,230,49535.26,0,398.18,0,24.23,9.97,886.54
2021,231,49358.17,0,377.24,0,24.43,11.16,939.08
2021,232,49179.89,4.1,183.96,0,20.38,12.36,1435.53
2021,233,49000.48,2.21,181.75,0,19.25,11.48,1354.27
2021,234,48819.98,1,212.37,0,16.56,10.06,1231.69
2021,235,48638.45,0,394.43,0,20.34,6.96,671.56
2021,236,48455.92,0,466.39,0,26.77,7.84,520.4
2021,237,48272.45,0,410.19,0,24.21,9.67,642.05
2021,238,48088.08,3.83,253.45,0,22.39,11.22,1017.97
2021,239,47902.85,0,309.83,0,20.5,10.75,920.59
2021,240,47716.81,0,474.01,0,28.61,8.01,479.39
2021,241,47529.99,0,441.9,0,28.23,10.63,623.34
2021,242,47342.44,0,332.36,0,19.54,8.57,774.31
2021,243,47154.21,0,323.8,0,18.86,8.28,781.26
