year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,182,55462.92,0,244.56,0,20.02,13.48,1544.95
2021,183,55417.96,0,389.18,0,24.96,13.31,1527.9
2021,184,55368.75,0,449.25,0,26.85,11.9,1392.88
2021,185,55315.34,0,440.05,0,26.4,11.98,1399.63
2021,186,55257.78,0,456.31,0,27.32,11.4,1347.72
2021,187,55196.1,0,482.04,0,30.05,11.14,1312.04
2021,188,55130.35,0,339.67,0,21.67,11.59,1364.34
2021,189,55060.6,0,409.98,0,23.49,10.27,1249.39
2021,190,54986.88,0,492.17,0,29.15,9.16,1135.09
2021,191,54909.27,0,420.09,0,27.19,12.51,1449.76
2021,192,54827.8,0,448.81,0,27.12,10.5,1269
2021,193,54742.56,0,424.54,0,26.31,11.18,1327.42
2021,194,54653.59,0,430.55,0,27.07,11.17,1326.52
2021,195,54560.96,0,396.16,0,24.97,10.95,1307.4
2021,196,54464.73,0,367.43,0,22.99,10.41,1261.85
2021,197,54364.99,0,366.16,0,21.61,9.33,1173.08
2021,198,54261.78,0,415.57,0,24.44,9.47,1184.65
2021,199,54155.19,0,445.96,0,27.11,9.77,1208.84
2021,200,54045.28,0,403.71,0,26.06,11.38,1345.16
2021,201,53932.12,0,352.71,0,22.49,10.7,1285.75
2021,202,53815.79,0,310.59,0,18.85,9.09,1154.18
2021,203,53696.35,0,433,0,23.32,7.53,1038.67
2021,204,53573.89,0,447.05,0,26.01,8.76,1129.09
2021,205,53448.48,0,446.93,0,29.12,11.18,1300.48
2021,206,53320.18,0,410.19,0,28.07,12.61,1447.69
2021,207,53189.07,0,418.23,0,27.75,11.9,1368.18
2021,208,53055.23,0,371.43,0,26.37,13.22,1519.03
2021,209,52918.72,0,443.73,0,30.23,12.34,1369.53
2021,210,52779.63,0,441.04,0,32.61,14.18,1534.55
2021,211,52638.03,0,362.06,0,30.4,16.78,1910.44
2021,212,52493.98,0,228.51,0,26.51,18.68,2153.15
2021,213,52347.56,0,365.39,0,29.89,16.06,1824.04
2021,214,52198.84,0,431.01,0,32.58,14.39,1514.44
2021,215,52047.89,0,363.77,0,29.37,15.6,1756.03
2021,216,51894.78,0,419.3,0,30.86,13.63,1470.25
2021,217,51739.58,0,262.37,0,22.38,13.71,1567.76
2021,218,51582.35,0,236.86,0,21.68,13.96,1594.06
2021,219,51423.17,4.69,262.83,0,23.83,11.55,1360.95
2021,220,51262.1,0,325.67,0,19.2,8.58,1115.7
2021,221,51099.2,0,448.47,0,25.9,7.85,944.51
2021,222,50934.54,0,429.14,0,29.33,11.95,1242.21
2021,223,50768.18,0,426.08,0,35.01,16.25,1605.8
2021,224,50600.19,0,391.5,0,34.78,18.27,1893.9
2021,225,50430.61,0,359.32,0,32.68,18.36,1984.63
2021,226,50259.52,0,344.97,0,30.63,17.31,1901.87
2021,227,50086.97,0,366.14,0,30.64,16.12,1729.99
2021,228,49913.01,2.61,283.02,0,26.06,11.55,1360.4
2021,229,49737.71,0,188.62,0,14.57,8.74,1127.49
2021,230,49561.11,0,373.68,0,22.08,8.58,1058.72
2021,231,49383.27,0,334.11,0,21.59,9.95,1177.64
2021,232,49204.25,4.33,136.83,0,16.82,11.1,1320.83
2021,233,49024.08,3.95,154.71,0,16.34,9.96,1224.35
2021,234,48842.83,3.4,156.41,0,14.26,8.03,1074.12
2021,235,48660.53,0,387.82,0,18.62,5.1,791.3
2021,236,48477.25,0,435.37,0,24.45,6.79,760.56
2021,237,48293.01,0,381.86,0,21.78,8.28,863.8
2021,238,48107.88,3.91,220.74,0,19.45,9.98,1184.43
2021,239,47921.88,0,313.15,0,18.51,8.56,959.33
2021,240,47735.08,0,447.16,0,26.4,6.81,646.51
2021,241,47547.49,0,407.88,0,26.1,10.08,863.63
2021,242,47359.18,0,279.38,0,16.28,7.44,955.46
2021,243,47170.17,0,318.46,0,16.72,6.35,838.6
