year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,182,55489.25,0,203.22,0,22.6,16.65,1894.74
2021,183,55444.17,0,380.22,0,28.8,16.64,1623.98
2021,184,55394.85,0,456.98,0,29.75,13.97,1242.14
2021,185,55341.31,0,452.76,0,29.48,13.91,1246.68
2021,186,55283.6,0,468.92,0,29.85,13.07,1155.86
2021,187,55221.77,0,503.95,0,31.85,11.83,1008.45
2021,188,55155.87,0,307.76,0,24.26,14.68,1593.04
2021,189,55085.94,0,397.55,0,25.7,12.64,1250.11
2021,190,55012.05,0,500.04,0,31.33,11.45,973.85
2021,191,54934.24,0,444.87,0,30.47,14.19,1251.51
2021,192,54852.58,0,476.55,0,29.99,11.54,1016.81
2021,193,54767.13,0,454.82,0,29.78,12.58,1121.08
2021,194,54677.95,0,444.04,0,28.9,12.14,1111.77
2021,195,54585.1,0,421.07,0,27.92,12.29,1163.46
2021,196,54488.64,0,381.01,0,26.53,12.82,1276.14
2021,197,54388.66,0,367.35,0,25.4,12.45,1276.15
2021,198,54285.21,0,416.48,0,27.8,12.4,1183.16
2021,199,54178.36,0,463.1,0,30.14,11.68,1050.55
2021,200,54068.2,0,444.26,0,30.71,13.28,1191.08
2021,201,53954.77,0,350.37,0,26.55,14.3,1462.22
2021,202,53838.17,0,329.17,0,23.68,12.62,1367.07
2021,203,53718.46,0,446.21,0,27.1,10.34,1007.22
2021,204,53595.71,0,470.78,0,29.56,10.77,984.34
2021,205,53470,0,478.49,0,32.29,12.55,1004.67
2021,206,53341.41,0,449.87,0,32,14.25,1150.4
2021,207,53210,0,456.19,0,31.24,13.28,1078.11
2021,208,53075.85,0,430.74,0,31.37,15.04,1253.52
2021,209,52939.04,0,479.35,0,33.91,14,1075.01
2021,210,52799.63,0,481.22,0,35.96,15.19,1143.98
2021,211,52657.7,0,371.98,0,31.04,17.37,1546.91
2021,212,52513.33,0,234.84,0,28.05,19.71,2220.65
2021,213,52366.58,0,395.06,0,31.91,16.87,1445.41
2021,214,52217.53,0,460.69,0,33.38,14.23,1072.2
2021,215,52066.24,0,402.28,0,31.91,16.38,1364.41
2021,216,51912.79,0,466.58,0,34.16,14.17,1056.45
2021,217,51757.25,0,334.93,0,27.79,15.82,1467.7
2021,218,51599.67,0,287.88,0,26.99,16.83,1668.06
2021,219,51440.14,0,375.23,0,28.58,14.75,1258.35
2021,220,51278.72,0,377.28,0,25.51,12.02,1072.2
2021,221,51115.47,0,452.13,0,28.89,10.88,861.12
2021,222,50950.45,0,466.27,0,32.86,13.03,938.82
2021,223,50783.73,0,470.17,0,38.49,16.73,1139.04
2021,224,50615.37,0,450.31,0,39.16,18.62,1328.15
2021,225,50445.43,0,397.36,0,34.79,18.48,1486.49
2021,226,50273.97,0,382.13,0,33.49,18.08,1502.55
2021,227,50101.05,0,413.07,0,34.52,17.05,1331.75
2021,228,49926.73,0,386.63,0,30.27,14.92,1232.08
2021,229,49751.05,0,216.02,0,20.96,13.44,1534.23
2021,230,49574.08,0,382.67,0,26.14,11.69,1018.44
2021,231,49395.87,0,367.73,0,26.43,12.62,1063.9
2021,232,49216.46,1.7,232.21,0,22.82,14.62,1553.65
2021,233,49035.92,0.69,232.26,0,21.95,13.89,1502.54
2021,234,48854.29,0.5,176.77,0,18.96,13.11,1507.7
2021,235,48671.61,0,379.07,0,22.23,8.93,696.54
2021,236,48487.95,0,490.75,0,29.76,7.73,381
2021,237,48303.33,0,433.52,0,26.25,9.73,440.36
2021,238,48117.81,1.41,357.02,0,24.78,12.41,651.16
2021,239,47931.43,0,279.76,0,22.59,13.42,940.68
2021,240,47744.24,0,488.29,0,31.15,8.44,401.3
2021,241,47556.27,0,463.44,0,30.2,10.34,459.86
2021,242,47367.57,0,337.67,0,21.63,9.89,645.84
2021,243,47178.17,0,302.8,0,20.78,10.5,755.12
