year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,182,55515.64,0,211.39,0,22.73,16.59,1886.89
2021,183,55470.45,0,385.63,0,28.71,16.63,1481.09
2021,184,55421,0,456.75,0,29.74,14.37,1149.4
2021,185,55367.33,0,459.73,0,29.53,13.96,1116.94
2021,186,55309.49,0,470.59,0,29.83,13.38,1057.48
2021,187,55247.51,0,499.87,0,31.67,12.6,949.6
2021,188,55181.44,0,328.85,0,24.68,14.56,1437.6
2021,189,55111.35,0,399.96,0,25.6,12.73,1151.97
2021,190,55037.27,0,493.41,0,31.13,12.35,932.15
2021,191,54959.28,0,447.21,0,30.4,14.43,1148.19
2021,192,54877.42,0,478.46,0,29.9,11.82,929.44
2021,193,54791.76,0,455.51,0,29.7,12.91,1035.94
2021,194,54702.37,0,447.15,0,29,12.46,1025.66
2021,195,54609.29,0,420.94,0,27.97,12.69,1091.33
2021,196,54512.61,0,386.06,0,26.5,12.87,1174.56
2021,197,54412.39,0,369.85,0,25.32,12.56,1188.16
2021,198,54308.69,0,407.72,0,27.6,13.01,1142.77
2021,199,54201.6,0,462.81,0,30.01,12.08,975.9
2021,200,54091.17,0,444.34,0,30.62,13.67,1108.96
2021,201,53977.48,0,359.29,0,26.78,14.42,1352.65
2021,202,53860.6,0,343.61,0,23.66,12.3,1230.49
2021,203,53740.61,0,445.44,0,26.95,10.67,939.81
2021,204,53617.58,0,466.45,0,29.34,11.37,933.2
2021,205,53491.58,0,475.39,0,32.15,13.26,946.09
2021,206,53362.69,0,450.82,0,31.95,14.65,1072.44
2021,207,53230.98,0,459.56,0,31.32,13.65,997.74
2021,208,53096.52,0,428.02,0,30.98,15.31,1175.3
2021,209,52959.4,0,478.68,0,33.77,14.6,1010.93
2021,210,52819.67,0,482.85,0,35.99,15.79,1067.26
2021,211,52677.43,0,382.5,0,31.67,17.85,1440.29
2021,212,52532.73,0,234.19,0,28.3,20.16,2177.77
2021,213,52385.65,0,406.67,0,31.76,16.63,1283.32
2021,214,52236.26,0,464.77,0,33.23,14.47,965.73
2021,215,52084.64,0,410.17,0,31.94,16.49,1230.2
2021,216,51930.85,0,471.52,0,34.24,14.57,956.8
2021,217,51774.96,0,346.29,0,28.31,16.15,1353.38
2021,218,51617.04,0,303.68,0,26.94,16.47,1484.63
2021,219,51457.16,0,385.84,0,28.1,14.24,1097.56
2021,220,51295.38,0,383.03,0,25.2,11.82,964.91
2021,221,51131.77,0,451.81,0,28.69,11.27,795.67
2021,222,50966.39,0,468.91,0,32.82,13.45,855.7
2021,223,50799.31,0,474.24,0,38.43,17.19,1029.35
2021,224,50630.59,0,457.11,0,38.96,18.75,1176.65
2021,225,50460.29,0,408.9,0,35.05,18.6,1325.25
2021,226,50288.46,0,389.87,0,33.36,18.04,1348.13
2021,227,50115.17,0,424.4,0,34.34,16.78,1159.6
2021,228,49940.47,0,399.97,0,30.28,14.62,1082.11
2021,229,49764.42,0,234.64,0,21.54,13.47,1426.59
2021,230,49587.08,0,387.62,0,26.23,11.82,943.81
2021,231,49408.49,0,371.65,0,26.64,12.9,1002
2021,232,49228.7,1.64,242.29,0,22.85,14.42,1445.79
2021,233,49047.78,0,228.37,0,21.76,13.95,1462.21
2021,234,48865.77,0.72,184.54,0,19.22,13.13,1502.32
2021,235,48682.72,0,380.05,0,22.3,9.17,659.57
2021,236,48498.67,0,490.07,0,29.68,8.3,397.23
2021,237,48313.67,0,431.49,0,26.27,10.25,457.12
2021,238,48127.76,0.93,342.06,0,24.42,12.93,630.96
2021,239,47941,0,276.05,0,22.61,13.71,880.79
2021,240,47753.42,0,486.4,0,30.78,9.15,422.27
2021,241,47565.07,0,465.06,0,30.25,10.75,473.67
2021,242,47375.98,0,349.41,0,22.16,10.14,557.44
2021,243,47186.19,0,306.52,0,20.66,10.44,673.14
