year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,182,55489.25,0,214.33,0,20.01,14.45,1644.81
2021,183,55444.17,0,393.24,0,25.87,14.35,1634.23
2021,184,55394.85,0,460.49,0,27.54,12.7,1423.18
2021,185,55341.31,0,452.88,0,27.09,12.64,1429.37
2021,186,55283.6,0,472.89,0,27.86,11.91,1340.13
2021,187,55221.77,0,505.48,0,30.41,11.19,1235.64
2021,188,55155.87,0,331.53,0,21.92,12.44,1443.43
2021,189,55085.94,0,414.45,0,23.82,10.98,1310.26
2021,190,55012.05,0,509.23,0,29.49,9.82,1118.38
2021,191,54934.24,0,440.32,0,27.99,12.93,1447.4
2021,192,54852.58,0,469.94,0,27.73,10.76,1231.59
2021,193,54767.13,0,441.11,0,27.05,11.71,1343.82
2021,194,54677.95,0,442.43,0,27.04,11.35,1312.04
2021,195,54585.1,0,412.37,0,25.57,11.36,1343.72
2021,196,54488.64,0,375.2,0,23.68,11.25,1333.82
2021,197,54388.66,0,377.62,0,22.67,10.33,1254.81
2021,198,54285.21,0,428.69,0,25.28,10.3,1249.32
2021,199,54178.36,0,461.91,0,27.8,10.48,1221.77
2021,200,54068.2,0,428.85,0,27.32,11.92,1378.74
2021,201,53954.77,0,357.79,0,23.47,11.92,1394.89
2021,202,53838.17,0,323.27,0,20.17,10.3,1252.37
2021,203,53718.46,0,449.64,0,24.35,8.5,1100.1
2021,204,53595.71,0,471.01,0,27.08,9.4,1125.07
2021,205,53470,0,472.45,0,29.86,11.49,1242.3
2021,206,53341.41,0,436.49,0,29.11,13.11,1401.58
2021,207,53210,0,442.93,0,28.56,12.38,1324.18
2021,208,53075.85,0,410.35,0,28.04,13.71,1489.41
2021,209,52939.04,0,471.59,0,31.31,12.89,1320.85
2021,210,52799.63,0,468.75,0,33.33,14.43,1451.62
2021,211,52657.7,0,378.79,0,30.34,16.84,1831.03
2021,212,52513.33,0,238.57,0,26.55,18.7,2155.61
2021,213,52366.58,0,381.77,0,30.17,16.4,1774.47
2021,214,52217.53,0,457.8,0,32.98,14.45,1414.74
2021,215,52066.24,0,380.09,0,29.59,15.89,1698.95
2021,216,51912.79,0,448.42,0,31.6,13.83,1384.59
2021,217,51757.25,0,280.86,0,23.48,14.44,1644.15
2021,218,51599.67,0,250.68,0,23.03,15.05,1710.44
2021,219,51440.14,3.2,271.32,0,25.09,12.78,1475.37
2021,220,51278.72,0,345.65,0,20.95,9.95,1197.53
2021,221,51115.47,0,467.63,0,26.67,8.85,955.17
2021,222,50950.45,0,453.94,0,30.04,12.43,1205.53
2021,223,50783.73,0,458.49,0,35.86,16.24,1491.93
2021,224,50615.37,0,430.32,0,36.27,18.34,1757.8
2021,225,50445.43,0,384.61,0,33.03,18.31,1873.13
2021,226,50273.97,0,371.99,0,31.46,17.54,1822.74
2021,227,50101.05,0,393.55,0,31.72,16.57,1676.8
2021,228,49926.73,1.62,395.89,0,27.05,12.51,1306.38
2021,229,49751.05,0,188.57,0,16.16,10.45,1264.6
2021,230,49574.08,0,385.32,0,23.13,9.84,1104.95
2021,231,49395.87,0,360.98,0,22.99,10.75,1173.72
2021,232,49216.46,2.74,149.47,0,18.52,12.34,1433.56
2021,233,49035.92,2.42,163.37,0,17.97,11.32,1340.27
2021,234,48854.29,1.91,201.38,0,15.33,9.46,1183.42
2021,235,48671.61,0,400.11,0,19.56,6.44,802.99
2021,236,48487.95,0,475.84,0,26.08,7.15,663.05
2021,237,48303.33,0,418.56,0,23.27,8.86,772.75
2021,238,48117.81,3.13,245,0,20.88,10.58,1133.27
2021,239,47931.43,0,313.09,0,19.61,10.16,1008.38
2021,240,47744.24,0,486.26,0,27.98,7.32,564.64
2021,241,47556.27,0,447.64,0,27.06,10.07,740.21
2021,242,47367.57,0,297.8,0,17.44,8.34,938.9
2021,243,47178.17,0,324.49,0,17.91,7.86,869.53
