year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,182,55332.27,0,366.61,0,25.35,13.88,1044.31
2021,183,55287.85,0,448.35,0,28.15,13.13,816.32
2021,184,55239.24,0,499.25,0,30.4,12.03,664.48
2021,185,55186.48,0,471.51,0,29.15,12.57,742.27
2021,186,55129.61,0,498.51,0,30.32,11.47,643.36
2021,187,55068.68,0,540.63,0,33.92,9.91,506.85
2021,188,55003.73,0,386.83,0,25.49,12.47,885.96
2021,189,54934.81,0,457.29,0,26.37,9.89,601.87
2021,190,54861.98,0,536.98,0,32.1,8.48,409.64
2021,191,54785.29,0,475.03,0,30.45,12.04,612.83
2021,192,54704.8,0,496.3,0,31.13,10.89,516.77
2021,193,54620.57,0,465.77,0,29.25,11.18,585.48
2021,194,54532.65,0,488.78,0,31.13,10.97,532.33
2021,195,54441.12,0,422.47,0,28.79,12.6,724.21
2021,196,54346.04,0,392.46,0,25.86,11.24,738.57
2021,197,54247.46,0,387.75,0,24.32,10.1,706.04
2021,198,54145.47,0,459.54,0,27.26,9.15,539.38
2021,199,54040.12,0,483.98,0,30.08,10.03,519.31
2021,200,53931.5,0,436.14,0,28.61,11.65,665.94
2021,201,53819.65,0,405.12,0,25.64,10.53,692
2021,202,53704.67,0,331.48,0,21.29,9.71,814.37
2021,203,53586.61,0,452.66,0,25.68,8.09,527.8
2021,204,53465.56,0,494.43,0,29.34,8.41,464.73
2021,205,53341.58,0,511.15,0,32.24,9.54,434.44
2021,206,53214.75,0,472.3,0,31.05,11.61,503.35
2021,207,53085.13,0,476.08,0,31.07,11.32,493.11
2021,208,52952.81,0,357.85,0,27.13,14.03,826.95
2021,209,52817.85,0,476.8,0,31.83,12.17,523.56
2021,210,52680.33,0,485.7,0,34.02,13.36,569.15
2021,211,52540.31,0,442.39,0,33.41,15.69,668.34
2021,212,52397.87,0,278.15,0,28.21,18.11,1124.07
2021,213,52253.08,0,425,0,33,16.29,696.38
2021,214,52106.01,0,484.55,0,35.12,13.86,589.31
2021,215,51956.73,0,429.68,0,32.32,15.18,645.33
2021,216,51805.31,0,471.79,0,33.57,13.32,567.47
2021,217,51651.81,0,249.46,0,23.27,14.53,943.85
2021,218,51496.3,0,288.4,0,24.09,14.02,727.65
2021,219,51338.86,0,381.01,0,27.65,13.7,582.93
2021,220,51179.53,0,316.14,0,19.88,9.13,512.28
2021,221,51018.4,0,497.67,0,28.04,6.52,348.63
2021,222,50855.52,0,491.51,0,31.83,10.35,460.17
2021,223,50690.95,0,487.78,0,36.97,14.7,624.66
2021,224,50524.75,0,455.21,0,35.92,16.64,712.96
2021,225,50356.99,0,438.31,0,34.96,16.9,725.57
2021,226,50187.72,0,427.87,0,34.13,16.72,716.87
2021,227,50016.99,0,422.18,0,33.1,15.97,681.3
2021,228,49844.88,0,419.57,0,29.93,13.23,563.82
2021,229,49671.42,0,166.84,0,15.17,9.53,903.05
2021,230,49496.68,0,398.23,0,24.11,9.22,424.59
2021,231,49320.7,0,371.96,0,24.37,10.78,474.56
2021,232,49143.55,0,218.29,0,19.13,11.76,622.41
2021,233,48965.26,0,260.23,0,18.82,10.16,454.2
2021,234,48785.89,0,277.29,0,17.9,8.79,411.4
2021,235,48605.49,0,430.2,0,21.17,5.03,312.43
2021,236,48424.09,0,471.36,0,24.56,4.93,310.08
2021,237,48241.76,0,454.69,0,25.61,7.14,365.12
2021,238,48058.53,0,368.52,0,21.8,8.76,410.52
2021,239,47874.44,0,343.15,0,20.74,9.01,418.04
2021,240,47689.54,0,486.3,0,27.62,5.15,315.15
2021,241,47503.87,0,465.08,0,28.82,8.47,402.24
2021,242,47317.48,0,316.4,0,19.29,8.43,401.04
2021,243,47130.39,0,348.52,0,19.27,7.05,362.7
