year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2021,182,55358.27,0,309.4,0,21.73,13.11,1417.53
2021,183,55313.74,0,434.18,0,26.07,12.7,1151.74
2021,184,55265.01,0,480.97,0,27.96,11.81,1009.93
2021,185,55212.12,0,461.33,0,27.22,12.2,1069.31
2021,186,55155.12,0,480.67,0,28.14,11.59,996.48
2021,187,55094.04,0,508.9,0,30.95,11.42,930.87
2021,188,55028.93,0,380.76,0,23.17,11.51,1140.25
2021,189,54959.85,0,430.68,0,24.22,10.28,979.57
2021,190,54886.84,0,517.51,0,29.95,9.27,770.66
2021,191,54809.97,0,451.03,0,28.21,12.32,1050.34
2021,192,54729.28,0,475.43,0,28.19,10.55,898.64
2021,193,54644.85,0,445.33,0,27.17,11.36,996.68
2021,194,54556.73,0,458.73,0,27.97,11,950.87
2021,195,54464.98,0,415.62,0,26.01,11.29,1044.49
2021,196,54369.66,0,393.64,0,23.95,10.29,1022.95
2021,197,54270.86,0,391.18,0,22.45,9.09,958.9
2021,198,54168.62,0,437.98,0,25.1,9.26,895.05
2021,199,54063.03,0,469.29,0,27.74,9.66,864.5
2021,200,53954.15,0,425.47,0,26.79,11.29,1030.89
2021,201,53842.04,0,391.32,0,23.56,10.1,1021.41
2021,202,53726.79,0,335.65,0,19.99,9.1,1050.28
2021,203,53608.46,0,421.31,0,23.09,8.3,876.92
2021,204,53487.13,0,473.12,0,26.97,8.65,807.14
2021,205,53362.86,0,468.71,0,29.92,11.45,914.23
2021,206,53235.74,0,440.23,0,29.03,12.49,983.12
2021,207,53105.83,0,441.57,0,28.71,12.09,960.34
2021,208,52973.2,0,375.13,0,26.6,13.51,1189.31
2021,209,52837.93,0,454.06,0,30.55,13.07,992.46
2021,210,52700.1,0,452.88,0,32.68,14.84,1099.92
2021,211,52559.76,0,395.98,0,31.81,17.17,1327.92
2021,212,52417,0,262.12,0,27.93,18.81,1890.47
2021,213,52271.89,0,396.79,0,31.04,16.34,1259.51
2021,214,52124.49,0,459.93,0,33.52,14.85,974.81
2021,215,51974.88,0,386.58,0,30.19,15.99,1236.69
2021,216,51823.12,0,445.21,0,31.6,14.02,969.58
2021,217,51669.28,0,278.31,0,23.23,13.99,1339.64
2021,218,51513.44,0,271.5,0,22.65,13.71,1316.38
2021,219,51355.65,3.38,285.3,0,25.8,12.2,1120.5
2021,220,51195.98,0,345.39,0,19.71,8.48,829.35
2021,221,51034.49,0,477.55,0,26.77,7.93,579.11
2021,222,50871.25,0,459.06,0,30.23,12.23,772.95
2021,223,50706.33,0,451.54,0,35.63,17.09,1027.26
2021,224,50539.77,0,408.01,0,34.9,19.03,1286.39
2021,225,50371.65,0,383.6,0,33.42,18.94,1364.87
2021,226,50202.01,0,388.29,0,32.04,17.46,1247.16
2021,227,50030.93,0,388.84,0,31.39,16.76,1201.75
2021,228,49858.45,0,407.85,0,27.5,12.34,868.46
2021,229,49684.62,0,191.7,0,14.6,8.62,1098.03
2021,230,49509.51,0,403.57,0,22.85,8.68,642.55
2021,231,49333.17,0,375.46,0,22.81,10.03,649.87
2021,232,49155.64,3.28,170.8,0,18.17,10.87,1177.42
2021,233,48976.98,0,241.77,0,17.18,9.64,953.33
2021,234,48797.23,0.48,238.04,0,15.29,8.09,869.17
2021,235,48616.45,0,423.92,0,19.36,4.8,385.72
2021,236,48434.68,0,456.03,0,24.38,7.38,371.49
2021,237,48251.97,0,418.15,0,22.85,8.38,425.85
2021,238,48068.36,3.45,261.17,0,20.94,9.52,755.29
2021,239,47883.89,0,337.55,0,19.23,8.62,620.42
2021,240,47698.61,0,477.66,0,26.74,6.83,356.91
2021,241,47512.56,0,441.83,0,27.03,10.19,455.09
2021,242,47325.78,0,315.66,0,17.68,7.65,638.01
2021,243,47138.31,0,346.19,0,17.58,6.36,542.65
